model,row_id,Subject,deleted_position,term,dfbetas,abs_dfbetas
right_main,360,210011,15,c_right_hpc_vs,0.06836132370309354,0.06836132370309354
right_main,362,436239,16,c_ICV,0.01705301298549397,0.01705301298549397
right_main,362,436239,16,c_right_hpc_vs,-0.015953799421670464,0.015953799421670464
right_main,363,896879,17,c_ICV,-0.013254023713012606,0.013254023713012606
right_main,363,896879,17,c_right_hpc_vs,0.04244229727234549,0.04244229727234549
right_main,364,146432,18,c_ICV,0.14755660376532273,0.14755660376532273
right_main,364,146432,18,c_right_hpc_vs,-0.033207089660880616,0.033207089660880616
right_main,365,190031,19,c_ICV,0.0557820114457728,0.0557820114457728
right_main,365,190031,19,c_right_hpc_vs,-0.017349990687605628,0.017349990687605628
right_main,366,309636,20,c_ICV,-0.03848082971314975,0.03848082971314975
right_main,366,309636,20,c_right_hpc_vs,0.06351835611548351,0.06351835611548351
right_main,367,201818,21,c_ICV,-0.031125039473956843,0.031125039473956843
right_main,367,201818,21,c_right_hpc_vs,-0.02657575833260776,0.02657575833260776
right_main,368,168240,22,c_ICV,0.03476708360711353,0.03476708360711353
right_main,368,168240,22,c_right_hpc_vs,-0.015947339232831315,0.015947339232831315
right_main,369,172332,23,c_ICV,-0.05372387410406836,0.05372387410406836
right_main,369,172332,23,c_right_hpc_vs,-0.047057612063392776,0.047057612063392776
right_main,370,177645,24,c_ICV,-0.007833025176896371,0.007833025176896371
right_main,370,177645,24,c_right_hpc_vs,0.0033627001536661303,0.0033627001536661303
right_main,371,210415,25,c_ICV,-0.03386475822955675,0.03386475822955675
right_main,371,210415,25,c_right_hpc_vs,-0.05953140575940881,0.05953140575940881
right_main,372,133928,26,c_ICV,0.0023604511177869824,0.0023604511177869824
right_main,372,133928,26,c_right_hpc_vs,-0.008914106100550571,0.008914106100550571
right_main,373,188347,27,c_ICV,-0.009071046313859313,0.009071046313859313
right_main,373,188347,27,c_right_hpc_vs,-0.001419841821749147,0.001419841821749147
right_main,375,744553,28,c_ICV,0.05482641695778675,0.05482641695778675
right_main,375,744553,28,c_right_hpc_vs,0.10198766328892074,0.10198766328892074
right_main,376,771354,29,c_ICV,0.021469388976955897,0.021469388976955897
right_main,376,771354,29,c_right_hpc_vs,-0.023311227668433937,0.023311227668433937
right_main,377,214019,30,c_ICV,-0.0298168469117925,0.0298168469117925
right_main,377,214019,30,c_right_hpc_vs,-0.01386531127358609,0.01386531127358609
right_main,378,371843,31,c_ICV,0.0016591722436190188,0.0016591722436190188
